query_id,n_relevant,bm25_ndcg10,bm25_recall10,bm25_recall2,bm25_success10,dense-pooled_ndcg10,dense-pooled_recall10,dense-pooled_recall2,dense-pooled_success10,dense-chunk_ndcg10,dense-chunk_recall10,dense-chunk_recall2,dense-chunk_success10,dense-multicard_ndcg10,dense-multicard_recall10,dense-multicard_recall2,dense-multicard_success10,hybrid-rrf_ndcg10,hybrid-rrf_recall10,hybrid-rrf_recall2,hybrid-rrf_success10
query_468,2,1.0,1.0,1.0,1.0,0.441307,1.0,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_469,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_470,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_471,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_472,2,0.693426,1.0,0.5,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0
query_473,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_474,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_475,2,1.0,1.0,1.0,1.0,0.570642,1.0,0.0,1.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_476,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_477,2,1.0,1.0,1.0,1.0,0.441307,1.0,0.0,1.0,0.421773,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_478,2,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_479,2,1.0,1.0,1.0,1.0,0.455605,1.0,0.0,1.0,0.388958,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_480,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.468451,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_481,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_482,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_483,2,1.0,1.0,1.0,1.0,0.430624,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_484,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_485,2,1.0,1.0,1.0,1.0,0.564092,1.0,0.5,1.0,0.650921,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_486,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.378002,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_487,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_488,2,1.0,1.0,1.0,1.0,0.441307,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_489,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_490,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_491,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_492,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_493,2,1.0,1.0,1.0,1.0,0.370666,1.0,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_494,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_495,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.388958,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_496,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_497,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_498,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_499,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_500,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.543771,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_501,2,1.0,1.0,1.0,1.0,0.850345,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_502,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_503,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_504,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_505,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_506,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_507,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_508,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_509,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_510,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_511,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_512,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_513,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_514,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_515,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_516,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_517,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_518,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_519,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_520,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_521,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_522,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_523,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_524,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_525,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_526,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_527,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_528,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_529,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_530,2,1.0,1.0,1.0,1.0,0.797723,1.0,0.5,1.0,0.237198,0.5,0.0,1.0,0.570642,1.0,0.0,1.0,0.919721,1.0,0.5,1.0
query_531,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.370666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_532,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_533,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.361815,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_534,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_535,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_536,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_537,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_538,2,1.0,1.0,1.0,1.0,0.491149,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_539,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_540,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_541,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_542,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_543,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_544,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_545,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_546,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_547,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_548,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.386853,0.5,0.5,1.0,0.831555,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_549,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.510956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_550,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_551,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_552,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_553,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_554,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_555,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_556,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_557,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_558,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_559,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_560,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_561,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_562,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44158,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_563,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_564,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_565,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_566,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_567,2,1.0,1.0,1.0,1.0,0.580279,1.0,0.5,1.0,0.580279,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_568,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_569,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.491149,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_570,2,1.0,1.0,1.0,1.0,0.44158,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_571,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_572,2,1.0,1.0,1.0,1.0,0.397809,1.0,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_573,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_574,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_575,2,1.0,1.0,1.0,1.0,0.501266,1.0,0.0,1.0,0.491149,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_576,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_577,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.650921,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_578,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_579,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_580,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_581,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.543771,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_582,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,0.877215,1.0,0.5,1.0
query_583,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_584,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_585,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_586,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0
query_587,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_588,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_589,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_590,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_591,2,0.877215,1.0,0.5,1.0,0.218407,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0
query_592,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_593,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_594,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_595,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_596,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_597,2,1.0,1.0,1.0,1.0,0.797723,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_598,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_599,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_600,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_601,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_602,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_603,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_604,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_605,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_606,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_607,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_608,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_609,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.441307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_610,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.650921,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_611,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_612,2,1.0,1.0,1.0,1.0,0.543771,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_613,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_614,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.455605,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_615,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_616,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_617,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_618,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_619,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_620,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_621,2,1.0,1.0,1.0,1.0,0.455605,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_622,2,1.0,1.0,1.0,1.0,0.570642,1.0,0.0,1.0,0.650921,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_623,2,0.693426,1.0,0.5,1.0,0.204382,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0
query_624,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
