item_index,label,gate_score,passed
2153,1,0.796794,1
1650,1,2.495022,1
1785,1,1.854406,1
4920,0,-1.86525,0
6118,0,-1.811808,0
735,1,5.061187,1
1382,1,1.069916,1
3138,1,1.776869,1
7571,0,-1.663933,0
2922,1,1.789127,1
2086,1,2.07738,1
6668,0,-1.693477,0
7316,0,0.634997,1
2353,1,2.094643,1
872,1,3.946289,1
5477,0,-1.113894,1
4419,0,-2.196097,0
2448,1,1.475843,1
4863,0,-2.726922,0
969,1,1.135507,1
585,1,0.574533,1
6529,0,-1.944504,0
7875,0,-2.322597,0
2029,1,1.450517,1
7154,0,3.588431,1
2968,1,1.200452,1
7184,0,0.117686,1
6663,0,2.300195,1
2016,1,1.104276,1
650,1,-0.008654,1
5743,0,-1.443312,0
3627,1,0.105993,1
5525,0,-1.140349,1
2447,1,0.313219,1
7564,0,-2.488432,0
1080,1,4.556896,1
5836,0,-0.891702,1
1937,1,0.399072,1
5698,0,-0.944347,1
1191,1,1.714482,1
817,1,1.665892,1
5699,0,-1.727516,0
4659,0,-1.522171,0
3634,1,0.098974,1
7612,0,-2.260914,0
5772,0,-1.352853,0
1603,1,2.67671,1
6297,0,-2.214051,0
6527,0,-2.070759,0
1439,1,0.382637,1
7824,0,-2.561734,0
5341,0,-1.205719,1
5248,0,-1.785494,0
4978,0,0.051212,1
4972,0,-0.088911,1
6853,0,1.533373,1
2578,1,2.055203,1
6558,0,-0.965498,1
6236,0,-0.312624,1
2032,1,2.101592,1
7839,0,-0.138742,1
574,1,2.673872,1
520,1,1.958072,1
1871,1,1.175267,1
647,1,1.591367,1
5549,0,-1.307873,0
6147,0,-1.261838,0
6730,0,-0.596268,1
5548,0,-2.32074,0
7532,0,0.155989,1
239,1,2.354157,1
6749,0,-1.691463,0
1069,1,2.958953,1
1451,1,0.929535,1
5626,0,-0.098935,1
1206,1,2.709608,1
6686,0,1.054189,1
5897,0,-2.933351,0
579,1,1.578283,1
3032,1,0.182493,1
4087,0,-1.244666,0
6806,0,-0.372985,1
1430,1,2.619837,1
289,1,3.102295,1
2426,1,-0.724548,1
3899,1,1.489936,1
2007,1,1.947823,1
4736,0,-2.352701,0
7394,0,-0.830603,1
3748,1,2.313403,1
6108,0,-1.877933,0
3572,1,1.227399,1
7893,0,1.836919,1
1492,1,2.147207,1
5829,0,-1.717477,0
7086,0,-3.50355,0
6301,0,-1.764248,0
3183,1,1.182991,1
4273,0,-1.889938,0
6912,0,-1.64323,0
7911,0,-2.552643,0
7697,0,-2.534207,0
6735,0,-2.837113,0
6838,0,-2.084614,0
4069,0,-2.031722,0
2541,1,3.357239,1
6913,0,-1.71729,0
2609,1,2.021438,1
5847,0,-2.95057,0
2544,1,2.241261,1
7025,0,0.286477,1
2653,1,2.500385,1
4085,0,-1.87689,0
3354,1,1.93663,1
5347,0,-2.4141,0
5629,0,-2.576394,0
2680,1,1.695149,1
818,1,2.224536,1
6972,0,-3.003127,0
7986,0,-1.388219,0
4311,0,-1.375726,0
1342,1,2.151347,1
471,1,1.587253,1
1539,1,3.28014,1
3007,1,1.091761,1
5812,0,-1.145626,1
6353,0,-0.1335,1
2570,1,1.744221,1
3480,1,3.477159,1
6418,0,-1.765791,0
1678,1,3.143188,1
7523,0,-2.402293,0
1226,1,2.35806,1
7905,0,-1.093165,1
1844,1,3.281377,1
6840,0,-1.017284,1
4131,0,-0.576691,1
7676,0,-0.875059,1
6708,0,-1.588838,0
3011,1,1.062363,1
3978,1,2.790094,1
6183,0,-2.664896,0
5662,0,-1.915979,0
4255,0,-3.266941,0
3125,1,1.977774,1
3093,1,1.623805,1
4380,0,-2.558055,0
7075,0,-2.825049,0
4712,0,-1.713408,0
319,1,0.598909,1
2117,1,0.005796,1
7492,0,-2.351486,0
4844,0,-0.613826,1
7527,0,-2.169391,0
2879,1,1.879457,1
7922,0,0.501675,1
7332,0,-1.961051,0
5833,0,-3.337458,0
7666,0,0.102947,1
1360,1,1.820168,1
4271,0,-2.191254,0
5006,0,-3.706778,0
4734,0,0.353307,1
5175,0,-2.291817,0
7720,0,-1.819461,0
1452,1,0.544015,1
7852,0,-1.836262,0
6173,0,-1.554637,0
6860,0,-2.625487,0
4794,0,-4.163396,0
2169,1,2.301546,1
267,1,3.261054,1
3815,1,1.133296,1
1085,1,0.656882,1
2318,1,3.220299,1
2094,1,1.059436,1
6271,0,-1.883172,0
4191,0,-1.921789,0
1481,1,2.077337,1
4074,0,0.267161,1
6028,0,-0.311974,1
7419,0,0.461657,1
2611,1,4.31512,1
7873,0,-1.665457,0
4238,0,-0.961983,1
4482,0,-1.645172,0
6677,0,-1.198089,1
475,1,1.237871,1
6688,0,-2.948497,0
911,1,3.443473,1
3432,1,0.822637,1
5623,0,-0.739018,1
5722,0,-0.444392,1
1894,1,2.935946,1
1853,1,2.473217,1
7197,0,-1.017099,1
2641,1,2.314047,1
3557,1,0.883224,1
2601,1,2.442382,1
7300,0,-2.578699,0
6111,0,-1.038698,1
7867,0,-2.494932,0
1257,1,3.436042,1
428,1,0.784909,1
5492,0,-1.4996,0
896,1,0.973905,1
300,1,1.404949,1
1893,1,-2.795651,0
2321,1,1.761109,1
5637,0,-2.843702,0
4497,0,1.428775,1
1305,1,2.371957,1
1859,1,3.307473,1
2548,1,1.962107,1
3939,1,1.649447,1
5335,0,-1.99025,0
4691,0,-0.16848,1
2074,1,3.81986,1
1996,1,1.812724,1
1229,1,1.736894,1
17,1,2.177998,1
481,1,2.438562,1
4424,0,-1.971962,0
4593,0,-1.719532,0
5367,0,-2.457819,0
55,1,2.331897,1
6773,0,0.290474,1
3199,1,3.66392,1
4895,0,-0.401443,1
5495,0,-0.273134,1
5105,0,-2.078733,0
1138,1,3.185657,1
6038,0,0.081608,1
2745,1,2.149376,1
3544,1,1.387642,1
4299,0,-3.007873,0
526,1,2.168131,1
3498,1,-2.41508,0
1791,1,1.788523,1
4220,0,-2.070998,0
864,1,1.272628,1
6214,0,-3.247201,0
6326,0,-1.420441,0
7357,0,-2.111641,0
5593,0,-1.377316,0
4070,0,-2.214709,0
1450,1,0.227957,1
4464,0,-2.77228,0
6698,0,-0.638624,1
6277,0,-2.693495,0
1781,1,2.24336,1
3588,1,-1.867539,0
4206,0,-0.817182,1
212,1,3.896326,1
7355,0,-2.432951,0
5418,0,-1.347704,0
4231,0,-0.653097,1
2246,1,2.000359,1
7707,0,-2.694409,0
7698,0,-2.206012,0
56,1,0.789866,1
6188,0,0.346589,1
5061,0,-1.725271,0
2040,1,1.240571,1
7627,0,-1.483763,0
6893,0,-1.442473,0
3154,1,0.361964,1
1096,1,2.508321,1
1548,1,3.627688,1
1698,1,2.875144,1
4716,0,-3.536587,0
3621,1,1.35325,1
3648,1,-2.432954,0
518,1,2.126265,1
4769,0,-1.504628,0
5483,0,-2.268772,0
3535,1,1.567282,1
619,1,1.40663,1
2122,1,0.829305,1
3548,1,2.601624,1
4130,0,-1.890726,0
3162,1,-0.21129,1
4124,0,-1.64005,0
3591,1,1.77031,1
1378,1,-1.80672,0
7590,0,0.30062,1
5194,0,-1.534364,0
2004,1,-0.663356,1
1013,1,2.053094,1
6131,0,-0.944901,1
2209,1,3.84416,1
2387,1,1.209553,1
4207,0,-0.932718,1
6379,0,-1.711681,0
2839,1,1.734101,1
3306,1,1.527082,1
4755,0,-2.029634,0
2372,1,3.999786,1
5379,0,-2.445004,0
5967,0,-1.273063,0
3230,1,1.111223,1
3881,1,1.749255,1
1974,1,2.556274,1
1070,1,1.623802,1
189,1,2.424499,1
1592,1,1.58074,1
917,1,0.638806,1
839,1,0.132752,1
2693,1,2.253221,1
5733,0,-2.707244,0
4407,0,-0.736336,1
5734,0,-0.949784,1
6343,0,-2.722346,0
491,1,-1.088134,1
442,1,0.159164,1
3086,1,1.692211,1
107,1,4.798831,1
3449,1,-1.062135,1
4828,0,-0.747279,1
3786,1,1.957414,1
4245,0,1.104913,1
7557,0,-0.414822,1
3111,1,-2.245412,0
4842,0,-2.486596,0
6445,0,-2.007255,0
6257,0,-2.19323,0
1777,1,1.530524,1
1063,1,0.878295,1
709,1,2.248111,1
588,1,3.385315,1
5502,0,-1.553461,0
755,1,0.955241,1
4839,0,-2.264786,0
7013,0,-1.250215,0
794,1,0.998544,1
846,1,0.141125,1
5843,0,-1.596715,0
7121,0,-0.615525,1
2528,1,0.551591,1
4382,0,-2.713196,0
4236,0,-1.23284,1
4780,0,-2.672992,0
3299,1,3.118295,1
2795,1,1.63477,1
7830,0,-3.262661,0
5361,0,-4.102906,0
5488,0,-2.00072,0
7127,0,-0.429774,1
832,1,2.977203,1
1881,1,2.42665,1
533,1,1.075099,1
1424,1,2.067793,1
7191,0,0.022779,1
4586,0,-0.525181,1
5093,0,-0.788179,1
3481,1,0.407401,1
185,1,2.366237,1
2108,1,2.140963,1
3717,1,1.492298,1
6302,0,1.788266,1
4045,0,-1.185231,1
6444,0,-0.794201,1
534,1,-0.325973,1
1261,1,2.61213,1
4538,0,-2.633507,0
3409,1,3.124801,1
5817,0,-3.143381,0
6487,0,-3.023091,0
5258,0,-1.970728,0
813,1,0.154712,1
2776,1,1.858247,1
4282,0,-1.015434,1
4813,0,1.542675,1
918,1,1.895438,1
1814,1,4.099422,1
4982,0,-0.850684,1
3127,1,0.964088,1
7613,0,-2.397189,0
1674,1,-0.678005,1
677,1,3.199052,1
3877,1,1.779986,1
5867,0,-1.395221,0
4752,0,-2.461896,0
2087,1,1.963741,1
5730,0,-0.881675,1
1143,1,2.682386,1
1735,1,1.263691,1
4546,0,-1.391379,0
477,1,-1.374605,0
4748,0,-2.856521,0
1362,1,3.73393,1
858,1,-1.21569,1
3894,1,1.259052,1
4317,0,-2.105962,0
3014,1,-0.351082,1
423,1,-0.240584,1
1953,1,1.247962,1
6543,0,-2.664977,0
7311,0,0.62878,1
4504,0,-0.878688,1
5352,0,-0.065259,1
7637,0,-2.416788,0
7051,0,-0.748105,1
5684,0,0.433443,1
3740,1,-0.287932,1
3802,1,-0.061245,1
5635,0,-0.507744,1
7225,0,-1.814994,0
2514,1,2.578973,1
7454,0,-1.682759,0
2599,1,2.514903,1
7568,0,0.71246,1
5840,0,0.409254,1
237,1,1.268226,1
3246,1,2.64006,1
5032,0,-2.822172,0
5912,0,-1.393009,0
5355,0,-1.635771,0
2749,1,0.328667,1
7217,0,0.142837,1
6830,0,-1.860639,0
6839,0,1.529159,1
5705,0,-1.500442,0
1422,1,2.479427,1
7592,0,-1.74152,0
5337,0,-1.699783,0
5444,0,-1.192785,1
2900,1,3.113811,1
4623,0,-0.286544,1
1899,1,1.775779,1
3666,1,0.632241,1
2976,1,0.988906,1
2276,1,2.032328,1
7667,0,-1.346207,0
6603,0,-1.769555,0
3863,1,0.186397,1
1560,1,3.910673,1
4766,0,-1.931411,0
7317,0,-1.380996,0
34,1,4.141512,1
4516,0,-1.529003,0
7307,0,-1.554577,0
5099,0,-1.475733,0
6296,0,0.654844,1
345,1,0.849757,1
5983,0,-0.317292,1
5504,0,-1.476552,0
1986,1,1.576007,1
2053,1,0.520297,1
3263,1,-0.434244,1
734,1,4.570747,1
7764,0,-2.554519,0
1527,1,0.171945,1
119,1,2.741419,1
1778,1,1.435531,1
2847,1,1.907671,1
2752,1,0.706362,1
5514,0,-2.417181,0
3709,1,3.639209,1
3792,1,0.08098,1
1744,1,2.089737,1
6447,0,-1.445862,0
6891,0,-0.030603,1
1453,1,2.451052,1
6803,0,-0.462104,1
3988,1,-0.802358,1
1635,1,1.076963,1
6531,0,-1.872623,0
3308,1,1.024904,1
6137,0,-0.469125,1
485,1,0.273406,1
2229,1,2.163383,1
5696,0,-2.954242,0
753,1,-0.624623,1
4583,0,-2.081515,0
3643,1,-2.063337,0
6270,0,0.649451,1
7562,0,-1.921068,0
5140,0,-0.432393,1
2479,1,1.075627,1
7421,0,-3.573674,0
4670,0,-0.966754,1
7242,0,-1.947659,0
7616,0,-0.895898,1
3003,1,1.781589,1
5429,0,-1.286098,0
7723,0,-1.815185,0
4887,0,-1.190236,1
602,1,0.610413,1
2243,1,1.055301,1
82,1,3.229786,1
2142,1,1.745676,1
4446,0,-1.391657,0
5826,0,-1.353289,0
3780,1,1.843764,1
1663,1,2.882583,1
3493,1,0.418505,1
4212,0,-1.668499,0
1564,1,-0.006425,1
272,1,2.330371,1
3525,1,3.329344,1
2214,1,1.494227,1
6815,0,-1.491474,0
4082,0,-2.777424,0
2471,1,1.057962,1
3826,1,0.105331,1
4443,0,-2.82426,0
3652,1,2.458086,1
1011,1,-0.314129,1
5087,0,-3.126952,0
2633,1,1.945066,1
530,1,-0.718778,1
7350,0,1.698952,1
7902,0,-2.064125,0
4754,0,-0.474461,1
2442,1,-2.228089,0
963,1,-1.07661,1
5451,0,-2.017782,0
7593,0,-2.467514,0
6124,0,-0.369258,1
5215,0,-0.159682,1
7880,0,-2.219623,0
5018,0,-1.226708,1
1389,1,1.378548,1
2395,1,-2.243646,0
2069,1,-1.149603,1
6974,0,-0.699454,1
6587,0,-1.973373,0
254,1,0.226524,1
6980,0,2.070138,1
7359,0,-2.89423,0
6217,0,-3.429673,0
69,1,4.587905,1
5024,0,-0.105949,1
3049,1,2.272556,1
28,1,4.211676,1
4395,0,0.579923,1
6069,0,-2.149071,0
6205,0,-3.010333,0
301,1,3.425909,1
3590,1,1.304602,1
4194,0,-0.556763,1
2645,1,3.239317,1
1186,1,1.434173,1
7808,0,-1.03997,1
1095,1,1.727272,1
2190,1,2.881778,1
5380,0,0.803622,1
7993,0,-1.966377,0
952,1,0.916812,1
3924,1,-0.473502,1
6959,0,-1.932006,0
3754,1,2.158355,1
5130,0,-1.306647,0
4432,0,-1.673764,0
6759,0,-0.11739,1
1160,1,0.914205,1
2083,1,1.437464,1
3576,1,0.379095,1
432,1,-0.4819,1
1291,1,3.309675,1
3171,1,2.548081,1
2511,1,1.815384,1
1371,1,3.370361,1
6515,0,0.101938,1
6318,0,-1.512082,0
3971,1,1.797927,1
5216,0,-2.291196,0
4227,0,-1.683167,0
4750,0,-0.160834,1
130,1,5.035768,1
4814,0,0.858986,1
7352,0,-0.034387,1
6246,0,-2.300658,0
5253,0,1.023817,1
2186,1,1.985297,1
1895,1,0.598793,1
826,1,3.423111,1
6574,0,0.122633,1
3224,1,3.129056,1
7436,0,-1.546422,0
2474,1,-1.566965,0
6962,0,-2.021646,0
1918,1,-0.016523,1
4967,0,-2.768188,0
5122,0,0.187801,1
7851,0,-0.27238,1
7659,0,-1.652469,0
7081,0,-3.176316,0
2266,1,3.610158,1
4189,0,-1.653946,0
7941,0,-2.758939,0
1135,1,3.635948,1
4063,0,-1.680346,0
2308,1,1.529636,1
6249,0,-1.54213,0
7445,0,-1.755217,0
7159,0,-1.775286,0
7289,0,-2.657773,0
5279,0,-1.435877,0
1042,1,3.35873,1
4575,0,1.77263,1
424,1,1.556271,1
2232,1,3.587443,1
5244,0,-3.411834,0
5063,0,1.544909,1
3262,1,-0.562457,1
5333,0,-2.171302,0
2579,1,-0.19369,1
6138,0,-1.323332,0
5323,0,0.970354,1
1555,1,3.933096,1
26,1,3.886232,1
6846,0,0.792826,1
3257,1,3.202084,1
6921,0,-2.412579,0
5119,0,-1.605874,0
5308,0,-4.056139,0
