qid,qtype,arm,turn_r5,turn_r10,turn_ndcg10,sess_r5
gpt4_88806d6e,temporal-reasoning,cards_m13,0.5,0.5,0.23719771276929622,1.0
gpt4_88806d6e,temporal-reasoning,pos_m13,0.5,0.5,0.23719771276929622,1.0
gpt4_88806d6e,temporal-reasoning,cards_m17,0.0,1.0,0.3706656904013186,1.0
gpt4_88806d6e,temporal-reasoning,pos_m17,0.0,0.5,0.18457569677956817,1.0
gpt4_88806d6e,temporal-reasoning,bm25_turn,0.5,0.5,0.6131471927654584,1.0
gpt4_88806d6e,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.5,1.0
gpt4_88806d6e,temporal-reasoning,rrf_turn,0.5,1.0,0.8175295903539445,1.0
gpt4_88806d6e,temporal-reasoning,rrf_sentence,0.0,1.0,0.39564672360221187,1.0
gpt4_88806d6e,temporal-reasoning,rrf_cards_hand,0.5,1.0,0.45560514958746035,1.0
gpt4_88806d6e,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.448643819352159,1.0
gpt4_88806d6e,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.430624116386567,1.0
gpt4_88806d6e,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.44130740935663865,1.0
gpt4_88806d6e,temporal-reasoning,rrf_turn_route,1.0,1.0,0.8503449055347546,1.0
gpt4_88806d6e,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_88806d6e,temporal-reasoning,bm25_session,,,,1.0
gpt4_4cd9eba1,temporal-reasoning,turn,1.0,1.0,0.8772153153380493,1.0
gpt4_4cd9eba1,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,pos_hand,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,cards_m11,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,pos_m11,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,cards_m13,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,pos_m13,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,cards_m17,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,pos_m17,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,bm25_turn,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_turn,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_sentence,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_cards_hand,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_cards_m11,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_cards_m13,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_cards_m17,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_4cd9eba1,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_4cd9eba1,temporal-reasoning,bm25_session,,,,1.0
gpt4_93f6379c,temporal-reasoning,turn,1.0,1.0,1.0,1.0
gpt4_93f6379c,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
gpt4_93f6379c,temporal-reasoning,cards_hand,0.5,0.5,0.6131471927654584,1.0
gpt4_93f6379c,temporal-reasoning,pos_hand,0.5,0.5,0.38685280723454163,1.0
gpt4_93f6379c,temporal-reasoning,cards_m11,0.5,0.5,0.2640681225725909,1.0
gpt4_93f6379c,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_93f6379c,temporal-reasoning,cards_m13,0.5,0.5,0.2640681225725909,1.0
gpt4_93f6379c,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_93f6379c,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_93f6379c,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_93f6379c,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,0.6666666666666666
gpt4_93f6379c,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.5706417189553201,0.6666666666666666
gpt4_93f6379c,temporal-reasoning,rrf_turn,1.0,1.0,0.9197207891481876,1.0
gpt4_93f6379c,temporal-reasoning,rrf_sentence,1.0,1.0,1.0,1.0
gpt4_93f6379c,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.8503449055347546,1.0
gpt4_93f6379c,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.5249810332008933,1.0
gpt4_93f6379c,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.5249810332008933,1.0
gpt4_93f6379c,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.6052602440527057,1.0
gpt4_93f6379c,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_93f6379c,temporal-reasoning,dense_session_mean,,,,0.6666666666666666
gpt4_93f6379c,temporal-reasoning,bm25_session,,,,0.6666666666666666
b29f3365,temporal-reasoning,turn,0.5,0.5,0.38685280723454163,1.0
b29f3365,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
b29f3365,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
b29f3365,temporal-reasoning,pos_hand,1.0,1.0,1.0,1.0
b29f3365,temporal-reasoning,cards_m11,1.0,1.0,0.5012658353418871,1.0
b29f3365,temporal-reasoning,pos_m11,1.0,1.0,0.8503449055347546,1.0
b29f3365,temporal-reasoning,cards_m13,1.0,1.0,0.5437713091520254,1.0
b29f3365,temporal-reasoning,pos_m13,1.0,1.0,0.8772153153380493,1.0
b29f3365,temporal-reasoning,cards_m17,1.0,1.0,0.8503449055347546,1.0
b29f3365,temporal-reasoning,pos_m17,1.0,1.0,1.0,1.0
b29f3365,temporal-reasoning,bm25_turn,1.0,1.0,0.6240505200038379,1.0
b29f3365,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.6052602440527057,1.0
b29f3365,temporal-reasoning,rrf_turn,0.5,1.0,0.7903864795495061,1.0
b29f3365,temporal-reasoning,rrf_sentence,1.0,1.0,0.9197207891481876,1.0
b29f3365,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.9197207891481876,1.0
b29f3365,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6934264036172708,1.0
b29f3365,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.6934264036172708,1.0
b29f3365,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.6934264036172708,1.0
b29f3365,temporal-reasoning,rrf_turn_route,0.5,1.0,0.8315546295836225,1.0
b29f3365,temporal-reasoning,dense_session_mean,,,,1.0
b29f3365,temporal-reasoning,bm25_session,,,,1.0
gpt4_2f56ae70,temporal-reasoning,turn,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,sentence,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,cards_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,pos_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,cards_m11,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,pos_m11,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,cards_m13,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,pos_m13,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,cards_m17,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,pos_m17,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,bm25_turn,0.0,0.0,0.0,0.3333333333333333
gpt4_2f56ae70,temporal-reasoning,bm25_cards_hand,0.0,0.0,0.0,0.3333333333333333
gpt4_2f56ae70,temporal-reasoning,rrf_turn,0.3333333333333333,0.6666666666666666,0.43734888382569426,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,rrf_sentence,0.3333333333333333,0.6666666666666666,0.370291336443826,1.0
gpt4_2f56ae70,temporal-reasoning,rrf_cards_hand,0.3333333333333333,0.3333333333333333,0.20210734650054757,1.0
gpt4_2f56ae70,temporal-reasoning,rrf_cards_m11,0.3333333333333333,0.6666666666666666,0.370291336443826,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,rrf_cards_m13,0.3333333333333333,0.6666666666666666,0.37590633587120725,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,rrf_cards_m17,0.3333333333333333,0.6666666666666666,0.37590633587120725,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,rrf_turn_route,0.3333333333333333,0.6666666666666666,0.6364391809889587,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,dense_session_mean,,,,0.6666666666666666
gpt4_2f56ae70,temporal-reasoning,bm25_session,,,,1.0
6613b389,temporal-reasoning,turn,0.5,0.5,0.3065735963827292,1.0
6613b389,temporal-reasoning,sentence,0.5,0.5,0.6131471927654584,1.0
6613b389,temporal-reasoning,cards_hand,0.5,0.5,0.6131471927654584,1.0
6613b389,temporal-reasoning,pos_hand,0.5,0.5,0.23719771276929622,1.0
6613b389,temporal-reasoning,cards_m11,0.5,0.5,0.6131471927654584,1.0
6613b389,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
6613b389,temporal-reasoning,cards_m13,0.0,0.5,0.21840743681816419,1.0
6613b389,temporal-reasoning,pos_m13,0.0,0.5,0.21840743681816419,1.0
6613b389,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
6613b389,temporal-reasoning,pos_m17,0.5,0.5,0.23719771276929622,1.0
6613b389,temporal-reasoning,bm25_turn,1.0,1.0,0.6240505200038379,0.6666666666666666
6613b389,temporal-reasoning,bm25_cards_hand,0.5,0.5,0.23719771276929622,0.6666666666666666
6613b389,temporal-reasoning,rrf_turn,1.0,1.0,0.6240505200038379,0.6666666666666666
6613b389,temporal-reasoning,rrf_sentence,0.5,1.0,0.8315546295836225,0.6666666666666666
6613b389,temporal-reasoning,rrf_cards_hand,0.5,1.0,0.7977228895450266,0.6666666666666666
6613b389,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.8315546295836225,0.6666666666666666
6613b389,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.8315546295836225,0.6666666666666666
6613b389,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.8503449055347546,0.6666666666666666
6613b389,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6509209298071326,0.6666666666666666
6613b389,temporal-reasoning,dense_session_mean,,,,1.0
6613b389,temporal-reasoning,bm25_session,,,,0.6666666666666666
gpt4_78cf46a3,temporal-reasoning,turn,0.5,0.5,0.6131471927654584,0.5
gpt4_78cf46a3,temporal-reasoning,sentence,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,cards_hand,0.5,1.0,0.8315546295836225,1.0
gpt4_78cf46a3,temporal-reasoning,pos_hand,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,cards_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_78cf46a3,temporal-reasoning,pos_m11,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,cards_m13,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,pos_m13,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_78cf46a3,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_78cf46a3,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_78cf46a3,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.6934264036172708,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_turn,1.0,1.0,0.8503449055347546,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_sentence,1.0,1.0,0.9197207891481876,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.8315546295836225,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.9197207891481876,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.8315546295836225,1.0
gpt4_78cf46a3,temporal-reasoning,rrf_turn_route,1.0,1.0,0.9197207891481876,1.0
gpt4_78cf46a3,temporal-reasoning,dense_session_mean,,,,0.5
gpt4_78cf46a3,temporal-reasoning,bm25_session,,,,1.0
gpt4_0a05b494,temporal-reasoning,turn,0.5,1.0,0.8175295903539445,1.0
gpt4_0a05b494,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,pos_hand,0.5,1.0,0.7903864795495061,1.0
gpt4_0a05b494,temporal-reasoning,cards_m11,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,pos_m11,0.5,1.0,0.7903864795495061,1.0
gpt4_0a05b494,temporal-reasoning,cards_m13,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_0a05b494,temporal-reasoning,cards_m17,0.5,1.0,0.7903864795495061,1.0
gpt4_0a05b494,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_0a05b494,temporal-reasoning,bm25_turn,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_0a05b494,temporal-reasoning,rrf_turn,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,rrf_sentence,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,rrf_cards_hand,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,rrf_cards_m11,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,rrf_cards_m13,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.9197207891481876,1.0
gpt4_0a05b494,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_0a05b494,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_0a05b494,temporal-reasoning,bm25_session,,,,1.0
gpt4_1a1dc16d,temporal-reasoning,turn,0.0,0.0,0.0,1.0
gpt4_1a1dc16d,temporal-reasoning,sentence,1.0,1.0,0.5706417189553201,1.0
gpt4_1a1dc16d,temporal-reasoning,cards_hand,0.0,0.0,0.0,1.0
gpt4_1a1dc16d,temporal-reasoning,pos_hand,0.0,0.0,0.0,1.0
gpt4_1a1dc16d,temporal-reasoning,cards_m11,1.0,1.0,0.5706417189553201,1.0
gpt4_1a1dc16d,temporal-reasoning,pos_m11,0.5,1.0,0.5640920940185894,1.0
gpt4_1a1dc16d,temporal-reasoning,cards_m13,0.0,0.0,0.0,1.0
gpt4_1a1dc16d,temporal-reasoning,pos_m13,0.0,0.5,0.18457569677956817,1.0
gpt4_1a1dc16d,temporal-reasoning,cards_m17,0.5,0.5,0.38685280723454163,1.0
gpt4_1a1dc16d,temporal-reasoning,pos_m17,0.5,1.0,0.5640920940185894,1.0
gpt4_1a1dc16d,temporal-reasoning,bm25_turn,1.0,1.0,0.5706417189553201,1.0
gpt4_1a1dc16d,temporal-reasoning,bm25_cards_hand,0.5,0.5,0.23719771276929622,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_turn,0.5,1.0,0.45560514958746035,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_sentence,1.0,1.0,0.6509209298071326,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_cards_hand,0.5,0.5,0.23719771276929622,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6509209298071326,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.5012658353418871,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.8503449055347546,1.0
gpt4_1a1dc16d,temporal-reasoning,rrf_turn_route,1.0,1.0,0.5706417189553201,1.0
gpt4_1a1dc16d,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_1a1dc16d,temporal-reasoning,bm25_session,,,,1.0
gpt4_2f584639,temporal-reasoning,turn,0.5,0.5,0.23719771276929622,1.0
gpt4_2f584639,temporal-reasoning,sentence,0.5,1.0,0.48247555939075504,1.0
gpt4_2f584639,temporal-reasoning,cards_hand,1.0,1.0,0.5012658353418871,1.0
gpt4_2f584639,temporal-reasoning,pos_hand,0.5,1.0,0.44130740935663865,1.0
gpt4_2f584639,temporal-reasoning,cards_m11,0.5,1.0,0.48381288316677695,1.0
gpt4_2f584639,temporal-reasoning,pos_m11,0.5,1.0,0.48381288316677695,1.0
gpt4_2f584639,temporal-reasoning,cards_m13,0.0,1.0,0.38162168437253385,1.0
gpt4_2f584639,temporal-reasoning,pos_m13,0.0,1.0,0.3889580943680543,1.0
gpt4_2f584639,temporal-reasoning,cards_m17,0.5,0.5,0.2640681225725909,1.0
gpt4_2f584639,temporal-reasoning,pos_m17,0.5,0.5,0.2640681225725909,1.0
gpt4_2f584639,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_2f584639,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.8503449055347546,1.0
gpt4_2f584639,temporal-reasoning,rrf_turn,0.5,1.0,0.48247555939075504,1.0
gpt4_2f584639,temporal-reasoning,rrf_sentence,1.0,1.0,0.6934264036172708,1.0
gpt4_2f584639,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.6934264036172708,1.0
gpt4_2f584639,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.8772153153380493,1.0
gpt4_2f584639,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.48247555939075504,1.0
gpt4_2f584639,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.5912352048230277,1.0
gpt4_2f584639,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6934264036172708,1.0
gpt4_2f584639,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_2f584639,temporal-reasoning,bm25_session,,,,1.0
gpt4_213fd887,temporal-reasoning,turn,0.5,0.5,0.3065735963827292,1.0
gpt4_213fd887,temporal-reasoning,sentence,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,cards_hand,0.5,0.5,0.2640681225725909,1.0
gpt4_213fd887,temporal-reasoning,pos_hand,0.5,0.5,0.2640681225725909,1.0
gpt4_213fd887,temporal-reasoning,cards_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,bm25_turn,0.5,1.0,0.7977228895450266,1.0
gpt4_213fd887,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.8065735963827293,1.0
gpt4_213fd887,temporal-reasoning,rrf_turn,0.5,0.5,0.38685280723454163,1.0
gpt4_213fd887,temporal-reasoning,rrf_sentence,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,rrf_cards_hand,0.5,1.0,0.7977228895450266,1.0
gpt4_213fd887,temporal-reasoning,rrf_cards_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,rrf_cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,rrf_cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_213fd887,temporal-reasoning,rrf_turn_route,0.5,1.0,0.5714285040141098,1.0
gpt4_213fd887,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_213fd887,temporal-reasoning,bm25_session,,,,1.0
gpt4_5438fa52,temporal-reasoning,turn,0.0,0.0,0.0,0.5
gpt4_5438fa52,temporal-reasoning,sentence,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,cards_hand,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,pos_hand,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,cards_m11,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,pos_m11,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,cards_m13,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,pos_m13,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,cards_m17,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,pos_m17,0.5,0.5,0.3065735963827292,1.0
gpt4_5438fa52,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_5438fa52,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.5640920940185894,1.0
gpt4_5438fa52,temporal-reasoning,rrf_turn,0.5,1.0,0.5714285040141098,1.0
gpt4_5438fa52,temporal-reasoning,rrf_sentence,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,rrf_cards_hand,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,rrf_cards_m11,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,rrf_cards_m13,0.5,0.5,0.38685280723454163,1.0
gpt4_5438fa52,temporal-reasoning,rrf_cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_5438fa52,temporal-reasoning,rrf_turn_route,0.5,1.0,0.5912352048230277,1.0
gpt4_5438fa52,temporal-reasoning,dense_session_mean,,,,0.5
gpt4_5438fa52,temporal-reasoning,bm25_session,,,,0.5
gpt4_c27434e8,temporal-reasoning,turn,0.0,0.5,0.17723928678404774,1.0
gpt4_c27434e8,temporal-reasoning,sentence,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,cards_hand,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,pos_hand,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,cards_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,bm25_turn,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,bm25_cards_hand,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_turn,0.0,0.5,0.21840743681816419,1.0
gpt4_c27434e8,temporal-reasoning,rrf_sentence,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_cards_hand,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_cards_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_cards_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_c27434e8,temporal-reasoning,rrf_turn_route,0.5,1.0,0.46845052016107697,1.0
gpt4_c27434e8,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_c27434e8,temporal-reasoning,bm25_session,,,,1.0
gpt4_fe651585,temporal-reasoning,turn,0.5,1.0,0.4911492931622974,1.0
gpt4_fe651585,temporal-reasoning,sentence,0.5,1.0,0.5249810332008933,1.0
gpt4_fe651585,temporal-reasoning,cards_hand,0.5,1.0,0.48247555939075504,1.0
gpt4_fe651585,temporal-reasoning,pos_hand,0.5,1.0,0.6052602440527057,1.0
gpt4_fe651585,temporal-reasoning,cards_m11,0.5,1.0,0.6052602440527057,1.0
gpt4_fe651585,temporal-reasoning,pos_m11,0.5,1.0,0.48247555939075504,1.0
gpt4_fe651585,temporal-reasoning,cards_m13,0.5,1.0,0.4415801103577823,1.0
gpt4_fe651585,temporal-reasoning,pos_m13,0.5,1.0,0.45560514958746035,1.0
gpt4_fe651585,temporal-reasoning,cards_m17,0.5,1.0,0.6052602440527057,1.0
gpt4_fe651585,temporal-reasoning,pos_m17,0.5,1.0,0.6052602440527057,1.0
gpt4_fe651585,temporal-reasoning,bm25_turn,0.0,0.5,0.21840743681816419,1.0
gpt4_fe651585,temporal-reasoning,bm25_cards_hand,0.0,0.5,0.21840743681816419,1.0
gpt4_fe651585,temporal-reasoning,rrf_turn,0.5,1.0,0.5109559939712153,1.0
gpt4_fe651585,temporal-reasoning,rrf_sentence,1.0,1.0,0.5012658353418871,1.0
gpt4_fe651585,temporal-reasoning,rrf_cards_hand,0.5,0.5,0.3065735963827292,1.0
gpt4_fe651585,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.5437713091520254,1.0
gpt4_fe651585,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.48247555939075504,1.0
gpt4_fe651585,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.5437713091520254,1.0
gpt4_fe651585,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6509209298071326,1.0
gpt4_fe651585,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_fe651585,temporal-reasoning,bm25_session,,,,1.0
8c18457d,temporal-reasoning,turn,0.6666666666666666,0.6666666666666666,0.6713860725233041,1.0
8c18457d,temporal-reasoning,sentence,0.3333333333333333,0.6666666666666666,0.4525081529734507,1.0
8c18457d,temporal-reasoning,cards_hand,0.3333333333333333,0.3333333333333333,0.20210734650054757,1.0
8c18457d,temporal-reasoning,pos_hand,0.3333333333333333,0.3333333333333333,0.46927872602275644,1.0
8c18457d,temporal-reasoning,cards_m11,0.3333333333333333,0.3333333333333333,0.46927872602275644,1.0
8c18457d,temporal-reasoning,pos_m11,0.3333333333333333,0.3333333333333333,0.46927872602275644,1.0
8c18457d,temporal-reasoning,cards_m13,0.3333333333333333,0.3333333333333333,0.2960819109658652,1.0
8c18457d,temporal-reasoning,pos_m13,0.3333333333333333,0.3333333333333333,0.2960819109658652,1.0
8c18457d,temporal-reasoning,cards_m17,0.3333333333333333,0.6666666666666666,0.4525081529734507,1.0
8c18457d,temporal-reasoning,pos_m17,0.3333333333333333,0.6666666666666666,0.4525081529734507,1.0
